Date,Close_file1,Close_file2,Close_file3,Close_file4,Close_file5,Close_file6,Close_file7,Close_file8,Close_file9
2024-02-14,20279.0,9290.0,57501.0,6455.0,200499.0,24743.0,6.928,15142.0,21988.0
2024-02-15,20324.0,9228.0,57800.0,6325.0,199756.0,25926.0,6.956,15167.0,22310.0
2024-02-16,20801.0,9100.0,57475.0,6420.0,202546.0,25453.0,7.012,15165.0,22800.0
2024-02-19,20790.0,9043.0,56796.0,6451.0,204000.0,26187.0,7.012,14775.0,22960.0
2024-02-20,20500.0,8604.0,56859.0,6476.0,204634.0,26317.0,6.754,14365.0,22781.0
2024-02-21,20680.0,8553.0,56450.0,6493.0,208047.0,25347.0,6.894,14025.0,22700.0
2024-02-22,20760.0,8769.0,57500.0,6687.0,209800.0,24152.0,6.956,14605.0,22667.0
2024-02-23,20623.0,8534.0,58293.0,6590.0,205689.0,24300.0,6.936,14600.0,22400.0
2024-02-26,20503.0,8780.0,58400.0,6500.0,201841.0,23800.0,6.866,14305.0,22023.0
2024-02-27,20491.0,8950.0,57248.0,6511.0,201086.0,24132.0,6.826,14889.0,21836.0
2024-02-28,20384.0,8420.0,57149.0,6416.0,199961.0,23852.0,6.572,14341.0,21671.0
2024-02-29,20182.0,8350.0,57439.0,6478.0,201777.0,25180.0,6.538,14473.0,21919.0
2024-03-01,20760.0,8406.0,56600.0,6554.0,205050.0,25185.0,6.556,14638.0,22020.0
2024-03-04,20507.0,8665.0,55474.0,6435.0,204900.0,26692.0,6.418,14600.0,21651.0
2024-03-05,20010.0,8263.0,55250.0,6367.0,201644.0,28507.0,6.2,14254.0,22374.0
2024-03-06,20177.0,8618.0,55550.0,6603.0,206869.0,28564.0,6.342,14650.0,22450.0
2024-03-07,20022.0,8592.0,55150.0,6400.0,203500.0,28815.0,6.38,14765.0,22360.0
2024-03-08,19733.0,8341.0,54838.0,6424.0,210222.0,28750.0,6.29,14700.0,22697.0
2024-03-11,19885.0,8639.0,54754.0,6377.0,213500.0,29136.0,6.338,13787.0,23447.0
2024-03-12,19966.0,8400.0,56542.0,6395.0,211387.0,27720.0,6.553,14059.0,23041.0
2024-03-13,19970.0,8447.0,56992.0,6488.0,212144.0,28461.0,6.574,14178.0,23040.0
2024-03-14,18611.0,8436.0,56715.0,6500.0,211113.0,27635.0,6.558,13800.0,22650.0
2024-03-15,18630.0,8629.0,56397.0,6343.0,208831.0,27202.0,6.428,13587.0,22241.0
2024-03-18,18605.0,8482.0,57800.0,6260.0,206033.0,27074.0,6.506,13367.0,22348.0
2024-03-19,18550.0,8383.0,56801.0,6237.0,205410.0,26409.0,6.51,13688.0,22400.0
2024-03-20,18585.0,8413.0,55597.0,6246.0,205909.0,27280.0,6.72,14107.0,22827.0
2024-03-21,18585.0,8413.0,55597.0,6246.0,205909.0,27280.0,6.704,14107.0,22827.0
2024-03-22,18413.0,9036.0,57054.0,6200.0,207857.0,28733.0,6.506,14414.0,23000.0
2024-03-25,18431.0,9180.0,56858.0,6170.0,208992.0,28963.0,6.624,14390.0,23000.0
2024-03-26,18525.0,9217.0,56639.0,6060.0,211353.0,29154.0,6.818,14135.0,22971.0
2024-03-27,18494.0,9399.0,56693.0,6107.0,210600.0,29387.0,6.982,14030.0,22786.0
2024-03-28,18524.0,9374.0,57713.0,6173.0,209579.0,30390.0,7.066,14639.0,22867.0
2024-03-29,18524.0,9374.0,57713.0,6173.0,209579.0,30390.0,7.066,14639.0,22867.0
2024-04-01,18524.0,9374.0,57713.0,6173.0,209579.0,30390.0,7.04,14639.0,22867.0
2024-04-02,18459.0,9234.0,56945.0,6116.0,210000.0,30803.0,7.132,15101.0,22200.0
2024-04-03,18160.0,9253.0,56010.0,6093.0,209978.0,31065.0,7.2,15103.0,22100.0
2024-04-04,18150.0,9803.0,55471.0,6253.0,217545.0,32125.0,7.124,15694.0,22824.0
2024-04-05,18022.0,9706.0,54953.0,6179.0,219929.0,31995.0,7.14,15350.0,22939.0
2024-04-08,18100.0,9410.0,54816.0,6250.0,222029.0,32359.0,7.237,16508.0,23050.0
2024-04-09,18386.0,9186.0,54403.0,6248.0,220000.0,33004.0,7.0856,17096.0,23668.0
2024-04-10,17767.0,9242.0,54475.0,6304.0,212490.0,32750.0,7.168,16740.0,22448.0
2024-04-11,17671.0,9259.0,54367.0,6291.0,211875.0,33300.0,7.17,16485.0,22669.0
2024-04-12,17340.0,9013.0,54375.0,6060.0,204107.0,35750.0,7.002,17257.0,22238.0
2024-04-15,17513.0,8725.0,54105.0,6057.0,204345.0,34247.0,6.83,16654.0,22042.0
2024-04-16,17183.0,8435.0,53625.0,6019.0,201000.0,33474.0,6.744,15854.0,21603.0
2024-04-17,16707.0,8047.0,53893.0,5913.0,198150.0,33729.0,6.716,15771.0,21316.0
2024-04-18,16745.0,8200.0,54560.0,5968.0,201710.0,33912.0,6.766,15885.0,21563.0
2024-04-19,16755.0,8209.0,54822.0,5993.0,200000.0,34135.0,6.784,15702.0,21506.0
2024-04-22,16915.0,8299.0,55600.0,6094.0,201666.0,32360.0,7.116,15200.0,21721.0
2024-04-23,17184.0,8299.0,56200.0,6176.0,217378.0,31977.0,7.452,13551.0,21850.0
2024-04-24,17225.0,8327.0,56053.0,6196.0,215746.0,32548.0,7.638,13400.0,21733.0
2024-04-25,17250.0,8392.0,55541.0,6130.0,216217.0,32737.0,7.564,12809.0,21667.0
2024-04-26,17283.0,8635.0,54563.0,6354.0,223967.0,32810.0,7.688,13023.0,22264.0
2024-04-29,17500.0,9090.0,54874.0,6502.0,229851.0,33593.0,7.728,13331.0,22682.0
2024-04-30,17709.0,9058.0,55400.0,6516.0,232786.0,31070.0,7.628,13326.0,22875.0
2024-05-01,17709.0,9058.0,55400.0,6516.0,232786.0,31070.0,7.738,13326.0,22875.0
2024-05-02,18063.0,9260.0,55104.0,6513.0,229000.0,30639.0,8.022,12800.0,22760.0
2024-05-03,17898.0,9371.0,54821.0,6503.0,227000.0,30201.0,8.15,12975.0,22806.0
2024-05-06,18189.0,9339.0,54743.0,6473.0,225785.0,30605.0,8.11,13311.0,22850.0
2024-05-07,18291.0,9378.0,55203.0,6574.0,230517.0,29304.0,8.014,13480.0,22824.0
2024-05-08,18200.0,9416.0,55897.0,6627.0,228000.0,29572.0,7.982,13600.0,23419.0
2024-05-09,18234.0,9398.0,55628.0,6599.0,228674.0,30320.0,8.194,13182.0,23426.0
2024-05-10,18524.0,9400.0,56309.0,6710.0,229437.0,31559.0,8.174,13710.0,23290.0
2024-05-13,18829.0,9270.0,56550.0,6748.0,228944.0,30746.0,8.352,13803.0,23418.0
2024-05-14,18603.0,8482.0,57023.0,6625.0,228000.0,31008.0,8.693,13275.0,23279.0
2024-05-15,18835.0,8645.0,57208.0,6764.0,226877.0,30875.0,8.798,13283.0,24019.0
2024-05-16,19050.0,8338.0,57275.0,6870.0,228321.0,29139.0,8.958,13200.0,23937.0
2024-05-17,18939.0,8617.0,56932.0,6872.0,227000.0,29345.0,8.642,13300.0,23800.0
2024-05-20,19079.0,8500.0,57342.0,6921.0,229020.0,30562.0,8.64,13384.0,23991.0
2024-05-21,19003.0,8690.0,56610.0,6942.0,227944.0,30225.0,8.6864,13450.0,24268.0
2024-05-22,18865.0,8838.0,57091.0,6890.0,226743.0,29873.0,8.5,13343.0,24250.0
2024-05-23,18865.0,8565.0,56865.0,6816.0,226000.0,29026.0,8.462,13058.0,24000.0
2024-05-24,18863.0,8608.0,56225.0,6835.0,226561.0,29541.0,8.462,13150.0,24054.0
2024-05-27,18420.0,8458.0,55732.0,6774.0,224664.0,29741.0,8.462,12990.0,23790.0
2024-05-28,18559.0,8500.0,55799.0,6790.0,224403.0,29792.0,8.448,12543.0,23850.0
2024-05-29,18559.0,8500.0,55799.0,6790.0,224403.0,29792.0,8.23,12543.0,23850.0
2024-05-30,17618.0,8520.0,56579.0,6448.0,216462.0,29931.0,8.102,12350.0,23210.0
2024-05-31,17918.0,8206.0,57900.0,6500.0,212990.0,29268.0,7.976,12410.0,22848.0
2024-06-03,18582.0,8439.0,57550.0,6750.0,222726.0,28837.0,8.182,11600.0,23600.0
2024-06-04,18462.0,8170.0,57560.0,6601.0,219843.0,28072.0,8.166,11600.0,23014.0
2024-06-05,18021.0,8197.0,58740.0,6381.0,217000.0,28988.0,8.168,11825.0,22281.0
2024-06-06,17963.0,8214.0,58751.0,6269.0,217314.0,29741.0,8.262,12001.0,21991.0
2024-06-07,18235.0,8070.0,58766.0,6326.0,218501.0,29354.0,8.12,12155.0,22248.0
2024-06-10,18250.0,8022.0,57234.0,6334.0,215860.0,29040.0,8.232,12002.0,22313.0
2024-06-11,18323.0,7978.0,56607.0,6448.0,221338.0,28503.0,8.2088,11899.0,22590.0
2024-06-12,18474.0,8110.0,56578.0,6697.0,221973.0,29135.0,8.48,12015.0,22900.0
2024-06-13,18883.0,7812.0,55913.0,6855.0,225234.0,25857.0,8.328,11764.0,23647.0
2024-06-14,19936.0,8225.0,55571.0,7051.0,237310.0,24497.0,8.134,11596.0,24660.0
2024-06-17,19936.0,8225.0,55571.0,7051.0,237310.0,24497.0,8.27,11596.0,24660.0
2024-06-18,21244.0,8585.0,55425.0,7625.0,258921.0,25153.0,8.302,12802.0,26402.0
2024-06-19,21404.0,8800.0,55681.0,7598.0,259652.0,26198.0,8.302,13164.0,26801.0
2024-06-20,21139.0,8569.0,56134.0,7562.0,258211.0,26596.0,8.21,13441.0,26368.0
2024-06-21,21219.0,8512.0,56375.0,7677.0,259996.0,26406.0,8.03,13531.0,26597.0
2024-06-24,21200.0,8528.0,58500.0,7465.0,256900.0,27229.0,8.14,13850.0,26100.0
2024-06-25,21067.0,8453.0,58105.0,7487.0,257196.0,27048.0,7.864,13606.0,25785.0
2024-06-26,20696.0,8229.0,56350.0,7481.0,256340.0,27167.0,7.898,13539.0,25336.0
2024-06-27,20507.0,8269.0,56903.0,7339.0,253500.0,28163.0,7.696,13487.0,24843.0
2024-06-28,21081.0,8494.0,56168.0,7690.0,262900.0,27342.0,7.79,13810.0,25641.0
2024-07-01,21229.0,8543.0,56545.0,7762.0,265532.0,27165.0,7.578,13909.0,25979.0
2024-07-02,20776.0,8200.0,57206.0,7625.0,262900.0,27485.0,7.524,13843.0,25398.0
2024-07-03,21189.0,8300.0,57287.0,7692.0,266377.0,28117.0,7.644,14506.0,25856.0
2024-07-04,21275.0,8360.0,57600.0,7720.0,265500.0,28568.0,7.644,14821.0,26200.0
2024-07-05,21018.0,8334.0,57245.0,7702.0,263661.0,28979.0,7.752,14500.0,25513.0
2024-07-08,21239.0,8180.0,57047.0,7801.0,264057.0,28369.0,7.81,14284.0,25873.0
2024-07-09,21210.0,8214.0,57534.0,7772.0,263500.0,28545.0,7.806,14260.0,25582.0
2024-07-10,20892.0,8199.0,57625.0,7790.0,262703.0,28910.0,7.762,13666.0,25450.0
2024-07-11,21244.0,8199.0,57524.0,7897.0,269390.0,29237.0,7.864,13703.0,26000.0
2024-07-12,21300.0,8195.0,58402.0,7913.0,273225.0,29219.0,8.146,13666.0,26081.0
2024-07-15,21700.0,8063.0,58825.0,7991.0,278819.0,29526.0,7.956,13140.0,26183.0
2024-07-16,21300.0,7851.0,57843.0,7823.0,277274.0,30810.0,7.823,13263.0,25770.0
2024-07-17,20949.0,7564.0,59164.0,7716.0,269770.0,30920.0,7.684,13413.0,25635.0
2024-07-18,20737.0,7397.0,60060.0,7775.0,268200.0,30592.0,7.63,13533.0,25500.0
2024-07-19,20940.0,7522.0,60500.0,7850.0,270053.0,30179.0,7.5244,13643.0,25655.0
2024-07-22,21140.0,7466.0,61336.0,7870.0,271578.0,29711.0,7.738,14540.0,25742.0
2024-07-23,21393.0,7648.0,61289.0,7942.0,273380.0,30428.0,7.602,14899.0,26040.0
2024-07-24,21208.0,7675.0,60772.0,7813.0,274200.0,31070.0,7.472,14409.0,26016.0
2024-07-25,21836.0,7702.0,64059.0,8008.0,276824.0,29612.0,7.522,14320.0,26542.0
2024-07-26,21910.0,7726.0,64018.0,7996.0,277904.0,30072.0,7.544,14178.0,26896.0
2024-07-29,21853.0,7572.0,65350.0,7982.0,277480.0,29950.0,7.4572,14300.0,26665.0
2024-07-30,22050.0,7683.0,64681.0,8082.0,276644.0,30055.0,7.548,14394.0,26981.0
2024-07-31,22178.0,7911.0,63996.0,8170.0,283600.0,31920.0,7.7117,14735.0,27806.0
2024-08-01,22192.0,7736.0,64625.0,8081.0,285802.0,31294.0,7.56,14723.0,27735.0
2024-08-02,21848.0,7514.0,65226.0,7997.0,281500.0,30317.0,7.474,13398.0,27500.0
2024-08-05,21763.0,7461.0,63286.0,7872.0,276397.0,30121.0,7.382,13300.0,26721.0
2024-08-06,21777.0,7270.0,63794.0,7830.0,278502.0,30230.0,7.326,13239.0,27788.0
2024-08-07,21790.0,7520.0,64900.0,7894.0,280000.0,30170.0,7.54,13284.0,28016.0
2024-08-08,21667.0,8306.0,65453.0,7975.0,276700.0,29083.0,7.782,13023.0,27972.0
2024-08-09,21667.0,8306.0,65453.0,7975.0,276700.0,29083.0,7.802,13023.0,27972.0
2024-08-12,21615.0,8290.0,65300.0,7955.0,273565.0,27330.0,8.044,12850.0,28127.0
2024-08-13,21700.0,8333.0,65241.0,8026.0,277125.0,27516.0,8.184,12825.0,28645.0
2024-08-14,21907.0,8497.0,65014.0,8171.0,283380.0,28580.0,8.0,13048.0,28630.0
2024-08-15,23224.0,8606.0,64792.0,8268.0,282600.0,28936.0,8.118,13525.0,29101.0
2024-08-16,23416.0,8865.0,63907.0,8294.0,283486.0,29248.0,8.218,13665.0,29501.0
2024-08-19,23719.0,9028.0,64172.0,8460.0,288000.0,30100.0,8.25,13753.0,29704.0
2024-08-20,23601.0,8950.0,64442.0,8394.0,288001.0,31110.0,8.118,12863.0,29611.0
2024-08-21,23641.0,8948.0,64614.0,8445.0,289040.0,29439.0,8.266,13557.0,29926.0
2024-08-22,23275.0,9011.0,65153.0,8349.0,284900.0,28390.0,8.196,14410.0,28811.0
2024-08-23,23761.0,9593.0,64675.0,8510.0,288800.0,26164.0,8.3294,14788.0,29156.0
2024-08-26,24058.0,9634.0,64710.0,8552.0,292500.0,25178.0,8.134,14794.0,29432.0
2024-08-27,24219.0,9600.0,65370.0,8620.0,295850.0,25535.0,8.21,14510.0,29500.0
2024-08-28,24179.0,9373.0,65830.0,8630.0,291538.0,25173.0,8.028,14265.0,29604.0
2024-08-29,24255.0,9256.0,65650.0,8672.0,294921.0,25300.0,8.1,14310.0,29817.0
2024-08-30,24000.0,8886.0,66010.0,8598.0,292594.0,24794.0,8.22,13758.0,29669.0
2024-09-02,23903.0,8765.0,66750.0,8550.0,294278.0,24623.0,8.22,13416.0,29737.0
2024-09-03,23509.0,8610.0,67580.0,8447.0,289000.0,24791.0,8.058,12747.0,29325.0
2024-09-04,23845.0,8758.0,67756.0,8522.0,289647.0,24372.0,8.04,12866.0,28905.0
2024-09-05,23492.0,9103.0,67929.0,8508.0,290706.0,24400.0,8.186,12935.0,28347.0
2024-09-06,23361.0,9192.0,68441.0,8480.0,287666.0,23904.0,7.878,12684.0,28300.0
2024-09-09,23408.0,9155.0,69436.0,8536.0,295425.0,24051.0,8.0,12400.0,28287.0
2024-09-10,23726.0,9243.0,69560.0,8689.0,300595.0,24044.0,7.906,12221.0,28450.0
2024-09-11,22790.0,9200.0,69415.0,8562.0,300595.0,23500.0,7.934,11670.0,28299.0
2024-09-12,22919.0,9275.0,69100.0,8620.0,301500.0,24450.0,7.918,11970.0,28733.0
2024-09-13,23155.0,9375.0,69029.0,8360.0,299259.0,25139.0,7.8716,12390.0,28476.0
2024-09-16,23260.0,9252.0,69337.0,8272.0,298250.0,25590.0,7.884,12460.0,28824.0
2024-09-17,23875.0,9371.0,67341.0,8300.0,300600.0,25810.0,7.986,12627.0,29024.0
2024-09-18,24030.0,9436.0,66580.0,8358.0,299500.0,25680.0,7.984,12455.0,29141.0
2024-09-19,24417.0,9548.0,65284.0,8330.0,301601.0,25506.0,8.398,12721.0,29319.0
2024-09-20,24338.0,9575.0,65236.0,8475.0,305146.0,26341.0,8.278,12000.0,29577.0
2024-09-23,24841.0,9532.0,65505.0,8586.0,307823.0,27240.0,8.452,12305.0,30123.0
2024-09-24,24841.0,9532.0,65505.0,8586.0,307823.0,27240.0,8.93,12305.0,30123.0
2024-09-25,24986.0,9595.0,63814.0,8622.0,306500.0,27099.0,8.976,12293.0,30277.0
2024-09-26,25042.0,9511.0,63754.0,8535.0,310076.0,27789.0,9.74,11387.0,30804.0
2024-09-27,24645.0,9525.0,63660.0,8487.0,309519.0,27940.0,9.8,11439.0,30461.0
2024-09-30,24235.0,9183.0,62993.0,8306.0,304451.0,26883.0,9.628,11605.0,29897.0
2024-10-01,23847.0,8976.0,63420.0,8209.0,308466.0,28105.0,9.856,11694.0,29377.0
2024-10-02,23926.0,8851.0,62700.0,8214.0,312900.0,27820.0,10.152,12120.0,29620.0
2024-10-03,23622.0,8850.0,61700.0,8175.0,309060.0,27512.0,9.986,12571.0,29265.0
2024-10-04,23738.0,8584.0,61320.0,8165.0,308058.0,27385.0,9.988,12665.0,29093.0
2024-10-07,23763.0,8588.0,61113.0,8199.0,307626.0,26850.0,10.292,12535.0,29238.0
2024-10-08,23797.0,8623.0,61751.0,8192.0,307152.0,26660.0,9.616,12216.0,29479.0
2024-10-09,23652.0,8650.0,62317.0,7891.0,308700.0,26545.0,9.734,11655.0,29045.0
2024-10-10,23700.0,8702.0,61944.0,7982.0,313200.0,27136.0,9.716,12052.0,29170.0
2024-10-11,24180.0,8790.0,61000.0,8220.0,321000.0,27160.0,9.746,12000.0,29635.0
2024-10-14,24337.0,8688.0,61717.0,8238.0,322061.0,27439.0,9.606,11870.0,29671.0
2024-10-15,24296.0,8664.0,62478.0,8252.0,328464.0,27729.0,9.236,11220.0,29907.0
2024-10-16,24119.0,8834.0,63202.0,8292.0,326000.0,29006.0,9.326,11393.0,29944.0
2024-10-17,23767.0,8952.0,62918.0,8209.0,327410.0,30877.0,9.222,11338.0,29907.0
2024-10-18,23899.0,9150.0,60200.0,8274.0,326000.0,30917.0,9.498,11530.0,29834.0
2024-10-21,23960.0,9035.0,60390.0,8232.0,323659.0,32500.0,9.402,11385.0,29797.0
2024-10-22,23750.0,9015.0,60710.0,8171.0,319271.0,32770.0,9.452,10812.0,29505.0
2024-10-23,23679.0,8919.0,61700.0,8177.0,318870.0,32198.0,9.362,10392.0,29350.0
2024-10-24,23839.0,8900.0,61082.0,8300.0,322149.0,31637.0,9.362,10575.0,29852.0
2024-10-25,23774.0,8901.0,61139.0,8069.0,317122.0,31189.0,9.476,10497.0,29250.0
2024-10-28,24244.0,8861.0,61547.0,7966.0,318154.0,30676.0,9.578,10036.0,29946.0
2024-10-29,23950.0,8677.0,61231.0,7628.0,313312.0,30731.0,9.676,10205.0,29481.0
2024-10-30,24283.0,8759.0,60795.0,7737.0,316234.0,30590.0,9.5236,9948.0,29762.0
2024-10-31,24156.0,8753.0,61004.0,7710.0,317077.0,29017.0,9.436,9818.0,29703.0
2024-11-01,24542.0,8742.0,61563.0,7749.0,323650.0,29003.0,9.556,10233.0,29969.0
2024-11-04,24827.0,8868.0,61600.0,7741.0,325000.0,28540.0,9.538,10494.0,30303.0
2024-11-05,24962.0,8684.0,61462.0,7736.0,330800.0,28998.0,9.752,10589.0,30277.0
2024-11-06,24560.0,8475.0,63140.0,7699.0,327422.0,27562.0,9.438,10412.0,29562.0
2024-11-07,24460.0,8385.0,61953.0,7897.0,330995.0,28172.0,9.608,10612.0,29816.0
2024-11-08,24155.0,8427.0,61900.0,7882.0,329537.0,27729.0,9.224,9970.0,29330.0
2024-11-11,24057.0,8317.0,63221.0,7826.0,327702.0,26187.0,9.116,9767.0,29238.0
2024-11-12,24166.0,8406.0,63731.0,7761.0,329147.0,24882.0,9.0422,9557.0,29147.0
2024-11-13,24170.0,8427.0,63750.0,7660.0,327977.0,24900.0,8.996,9651.0,29060.0
2024-11-14,24162.0,8164.0,64851.0,7665.0,327500.0,24427.0,9.04,9351.0,29177.0
2024-11-15,23964.0,8206.0,65304.0,7625.0,324978.0,24840.0,9.096,9507.0,28960.0
2024-11-18,23984.0,8350.0,65415.0,7630.0,324842.0,26042.0,9.188,9622.0,28944.0
2024-11-19,23967.0,8336.0,66075.0,7653.0,328710.0,27060.0,9.1238,9300.0,29000.0
2024-11-20,24470.0,8238.0,66833.0,7737.0,334000.0,27292.0,9.124,9675.0,29644.0
2024-11-21,24716.0,8180.0,66354.0,7859.0,337700.0,27158.0,9.072,9675.0,29859.0
2024-11-22,24432.0,8040.0,67080.0,7792.0,336182.0,28164.0,8.992,9791.0,29490.0
2024-11-25,24220.0,8124.0,67643.0,7765.0,332722.0,26804.0,9.03,9457.0,29318.0
2024-11-26,24088.0,8129.0,68407.0,7910.0,335973.0,26578.0,9.052,9295.0,29383.0
2024-11-27,23711.0,8123.0,68820.0,7866.0,329634.0,26613.0,9.098,9128.0,28800.0
2024-11-28,23844.0,8148.0,68320.0,7898.0,326781.0,25757.0,9.098,8935.0,28922.0
2024-11-29,23688.0,8074.0,68310.0,7694.0,326118.0,25614.0,9.142,8787.0,28878.0
2024-12-02,23421.0,8150.0,68719.0,7786.0,325120.0,25761.0,9.426,9000.0,29284.0
2024-12-03,22760.0,8078.0,67879.0,7738.0,322677.0,25845.0,9.442,8966.0,29093.0
2024-12-04,22908.0,8278.0,67592.0,7823.0,325311.0,25984.0,9.48,9164.0,29536.0
2024-12-05,23253.0,8467.0,68240.0,8027.0,328855.0,25551.0,9.718,9138.0,30121.0
2024-12-06,23224.0,8541.0,67900.0,7969.0,331682.0,25229.0,9.75,9038.0,30624.0
2024-12-09,23343.0,8458.0,67488.0,8010.0,331663.0,26143.0,9.914,9341.0,30815.0
2024-12-10,23232.0,8597.0,67251.0,8064.0,331547.0,26340.0,9.78,9280.0,30629.0
2024-12-11,22950.0,8503.0,67629.0,8026.0,330678.0,26424.0,9.888,8888.0,28852.0
2024-12-12,22876.0,8587.0,66844.0,8019.0,329667.0,26540.0,9.79,9214.0,29142.0
2024-12-13,22969.0,8744.0,67297.0,8139.0,332891.0,26001.0,9.942,8861.0,29160.0
2024-12-16,22969.0,8744.0,67297.0,8139.0,332891.0,26001.0,9.856,8861.0,29160.0
2024-12-17,22589.0,8380.0,67912.0,7859.0,326210.0,25056.0,9.816,8761.0,28804.0
2024-12-18,22705.0,8471.0,66160.0,7893.0,325552.0,25582.0,9.332,8697.0,28509.0
2024-12-19,22426.0,8222.0,66520.0,7742.0,318573.0,25230.0,9.364,8405.0,28276.0
2024-12-20,22544.0,8252.0,66254.0,7709.0,317639.0,25715.0,9.216,8333.0,28463.0
2024-12-23,22536.0,8189.0,66858.0,7715.0,317712.0,24770.0,9.278,8322.0,28448.0
2024-12-24,22548.0,8459.0,66894.0,7760.0,316700.0,25411.0,9.144,8305.0,28289.0
2024-12-25,22548.0,8459.0,66894.0,7760.0,316700.0,25411.0,9.144,8305.0,28289.0
2024-12-26,22548.0,8459.0,66894.0,7760.0,316700.0,25411.0,9.064,8305.0,28289.0
2024-12-27,22321.0,9289.0,68080.0,7688.0,316611.0,25079.0,9.09,8265.0,28150.0
2024-12-30,22139.0,9287.0,67632.0,7660.0,312991.0,24810.0,8.8138,8155.0,28074.0
2024-12-31,22176.0,9199.0,67657.0,7596.0,313434.0,24710.0,8.77,8327.0,28171.0
2025-01-01,22176.0,9199.0,67657.0,7596.0,313434.0,24710.0,8.77,8327.0,28171.0
2025-01-02,22255.0,9261.0,68225.0,7630.0,311600.0,26197.0,8.737,8835.0,28139.0
2025-01-03,22479.0,9336.0,68799.0,7717.0,313655.0,26527.0,8.8162,8611.0,28475.0
2025-01-06,22571.0,9399.0,68336.0,7712.0,314700.0,25989.0,8.312,8443.0,29042.0
2025-01-07,22550.0,9330.0,68742.0,7725.0,318030.0,26815.0,7.968,8105.0,28939.0
2025-01-08,21993.0,8889.0,68912.0,7613.0,311235.0,26938.0,7.76,8043.0,28329.0
2025-01-09,22056.0,9046.0,69304.0,7515.0,309450.0,28450.0,7.76,8729.0,28354.0
2025-01-10,21773.0,9028.0,69562.0,7469.0,306801.0,28802.0,7.62,9520.0,28240.0
2025-01-13,21583.0,8794.0,68404.0,7343.0,299501.0,28268.0,7.51,9748.0,27200.0
2025-01-14,21509.0,9729.0,66720.0,7358.0,296736.0,28155.0,7.624,9516.0,27292.0
2025-01-15,22099.0,9918.0,66618.0,7539.0,303169.0,28896.0,7.834,9531.0,27842.0
2025-01-16,21816.0,9925.0,66790.0,7476.0,303179.0,29192.0,7.785,9341.0,27660.0
2025-01-17,22290.0,10305.0,67440.0,7645.0,302184.0,28743.0,7.888,10216.0,28500.0
2025-01-20,22100.0,10406.0,67429.0,7645.0,301297.0,28769.0,7.888,9800.0,28286.0
2025-01-21,22194.0,10944.0,67080.0,7806.0,297901.0,29805.0,8.048,9557.0,28404.0
2025-01-22,21945.0,11095.0,67427.0,7766.0,297801.0,30250.0,8.036,9151.0,28192.0
2025-01-23,21524.0,11191.0,68520.0,7702.0,292100.0,29986.0,8.036,8724.0,27587.0
2025-01-24,21524.0,11283.0,68719.0,7585.0,292100.0,30998.0,8.198,8662.0,27892.0
2025-01-27,21554.0,11265.0,73100.0,7520.0,290950.0,30687.0,8.2,8543.0,27672.0
2025-01-28,21658.0,11304.0,73556.0,7586.0,291697.0,30579.0,8.342,8480.0,27943.0
2025-01-29,21912.0,11502.0,73775.0,7633.0,296062.0,31440.0,8.468,8196.0,27950.0
2025-01-30,21940.0,11820.0,72900.0,7678.0,294617.0,31980.0,8.6,8483.0,27761.0
2025-01-31,21791.0,11499.0,73811.0,7623.0,297262.0,32333.0,8.41,8650.0,27433.0
2025-02-03,21310.0,11500.0,74311.0,7540.0,297392.0,32915.0,8.282,8709.0,27062.0
2025-02-04,21797.0,11550.0,74675.0,7520.0,306978.0,32801.0,8.622,8710.0,27522.0
2025-02-05,21801.0,11625.0,75972.0,7468.0,309829.0,34176.0,8.63,8700.0,27432.0
2025-02-06,22099.0,11564.0,76491.0,7592.0,317100.0,34466.0,8.75,8173.0,27470.0
2025-02-07,22154.0,11543.0,76438.0,7625.0,322500.0,34916.0,8.802,7865.0,27666.0
2025-02-10,21976.0,11434.0,77137.0,7605.0,316000.0,35869.0,8.984,7990.0,27775.0
2025-02-11,21778.0,11709.0,77722.0,7580.0,313774.0,35914.0,8.928,8464.0,28153.0
2025-02-12,21700.0,11700.0,77870.0,7558.0,315479.0,35166.0,9.164,8568.0,28569.0
2025-02-13,21707.0,11482.0,71419.0,7478.0,311100.0,35698.0,9.386,8211.0,28332.0
2025-02-14,21876.0,11170.0,71250.0,7400.0,307658.0,35819.0,9.966,8160.0,28343.0
2025-02-17,21872.0,11227.0,70660.0,7353.0,308964.0,34223.0,9.966,7929.0,28136.0
2025-02-18,22013.0,11362.0,70355.0,7347.0,313120.0,35018.0,10.486,8010.0,28400.0
2025-02-19,21753.0,11325.0,70527.0,7222.0,312406.0,34912.0,10.356,8179.0,28173.0
2025-02-20,21691.0,11315.0,70243.0,7217.0,310500.0,36035.0,10.486,8371.0,27950.0
2025-02-21,21914.0,11439.0,68738.0,7258.0,310550.0,34300.0,10.754,8700.0,27995.0
2025-02-24,21785.0,11648.0,69787.0,7185.0,308990.0,34950.0,9.876,8700.0,28057.0
2025-02-25,22066.0,11900.0,70250.0,7194.0,312581.0,35074.0,9.94,8591.0,28231.0
2025-02-26,22606.0,11847.0,71390.0,7277.0,317942.0,34131.0,10.06,8578.0,28485.0
2025-02-27,22190.0,11728.0,71393.0,7158.0,311503.0,33909.0,9.972,8487.0,27945.0
2025-02-28,21797.0,11822.0,71896.0,7071.0,307437.0,32621.0,9.54,8101.0,27981.0
